timestamp,owner,collateral,debt,price,collateralRatio,mode,transaction
2022-01-22 07:34:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x48418fcfe6dcc2f13265dc199296ba6a7eb910d9>0x48418fcfe6dcc2f13265dc199296ba6a7eb910d9🔗</a>",10.204705818821509,23126.872710329437,2485.67297971,1.0968003256404273,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9>0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9🔗</a>"
2022-01-22 07:34:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xf3af099597c17e8f72f4da366c4c4cb5013cce1a>0xf3af099597c17e8f72f4da366c4c4cb5013cce1a🔗</a>",2.31301604202307,5245.2386637799755,2485.67297971,1.0961181837146787,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9>0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9🔗</a>"
2022-01-22 07:34:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xad1a6f2b845264b1308606e43b3cf528c11eab10>0xad1a6f2b845264b1308606e43b3cf528c11eab10🔗</a>",22.594366005027023,51277.40240732351,2485.67297971,1.0952622877861045,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9>0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9🔗</a>"
2022-01-22 07:34:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xf67ba50a4d362121fbfa1ab6cdaa7c05899b7234>0xf67ba50a4d362121fbfa1ab6cdaa7c05899b7234🔗</a>",4.52,10258.777413399897,2485.67297971,1.0951833162511018,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9>0x610abb0afb738a4aa967362395aea1c5abe231e50bc64caae3f5833f20b7c4c9🔗</a>"
2022-01-22 06:05:48.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x6d5d37db073d892d35de71c191371cc84639a90d>0x6d5d37db073d892d35de71c191371cc84639a90d🔗</a>",5.3,12060.985780893203,2497.70885739,1.09757669768073,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xda4fca6a1e5bbac8aaef293508496a196810af8301a585715885b3148693e59c>0xda4fca6a1e5bbac8aaef293508496a196810af8301a585715885b3148693e59c🔗</a>"
2022-01-22 06:05:48.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x9d606cf56da6b5d294ddba9606ebdc10f32126bc>0x9d606cf56da6b5d294ddba9606ebdc10f32126bc🔗</a>",21.73,49510.97316037583,2497.70885739,1.0962259476354173,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xda4fca6a1e5bbac8aaef293508496a196810af8301a585715885b3148693e59c>0xda4fca6a1e5bbac8aaef293508496a196810af8301a585715885b3148693e59c🔗</a>"
2022-01-21 23:13:05.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x5f62f942a8a8d531ce394a816ab705e795387d46>0x5f62f942a8a8d531ce394a816ab705e795387d46🔗</a>",20.2,46239.611786705485,2515.50605121,1.0989110909674955,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955>0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955🔗</a>"
2022-01-21 23:13:05.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xb94023ac493a3daad33289a571a56c5c448895d4>0xb94023ac493a3daad33289a571a56c5c448895d4🔗</a>",23.2372,53275.90106433543,2515.50605121,1.0971812028592325,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955>0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955🔗</a>"
2022-01-21 23:13:05.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x2cfaeeef423ffb1a21c413c75e3a2e79b65c353b>0x2cfaeeef423ffb1a21c413c75e3a2e79b65c353b🔗</a>",0.8744185,2009.001627015852,2515.50605121,1.0948746872381778,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955>0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955🔗</a>"
2022-01-21 23:13:05.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x32173897acec27cc56ca854453403d54a9f1e29c>0x32173897acec27cc56ca854453403d54a9f1e29c🔗</a>",26.3308,60514.80736953602,2515.50605121,1.0945302416437008,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955>0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955🔗</a>"
2022-01-21 23:13:05.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x3dee57756c248e9b019f571569073f9352b8d18f>0x3dee57756c248e9b019f571569073f9352b8d18f🔗</a>",6.5,14944.429331767895,2515.50605121,1.0941059688446955,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955>0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955🔗</a>"
2022-01-21 23:13:05.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0xdad086d24e0e2069be701a4a91f59b03bf2c0896>0xdad086d24e0e2069be701a4a91f59b03bf2c0896🔗</a>",61,140298.85531058192,2515.50605121,1.0937072065493643,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955>0x5d64ad9f8b6f19ca8c5b3e257238217e7c731c91442b9f0ac17e0eba85c51955🔗</a>"
2022-01-21 22:55:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x3fde28e43c4119409c9884b6cdb8a27c1f0a0ba0>0x3fde28e43c4119409c9884b6cdb8a27c1f0a0ba0🔗</a>",1.6169137482287366,3722.471076735664,2532.12625642,1.0998687892685528,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398>0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398🔗</a>"
2022-01-21 22:55:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x6429dcadbe691d60b1ac4a417711f8d90395e0d1>0x6429dcadbe691d60b1ac4a417711f8d90395e0d1🔗</a>",1.302289206304295,2998.377300292837,2532.12625642,1.0997817694302219,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398>0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398🔗</a>"
2022-01-21 22:55:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x6325efc680b67aa751f74fa5d579be094cbb3135>0x6325efc680b67aa751f74fa5d579be094cbb3135🔗</a>",1507.1409334733185,3.475156703300214e+06,2532.12625642,1.098157998500897,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398>0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398🔗</a>"
2022-01-21 22:55:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x6cf8118892209d3975c9a03f06f7c11163be2ff8>0x6cf8118892209d3975c9a03f06f7c11163be2ff8🔗</a>",2.8,6456.579736151038,2532.12625642,1.098097414994914,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398>0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398🔗</a>"
2022-01-21 22:55:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x4d1e7d78b4409205ac83832bde4be014b5cffb9f>0x4d1e7d78b4409205ac83832bde4be014b5cffb9f🔗</a>",6.63,15303.769999999999,2532.12625642,1.0969844084212323,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398>0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398🔗</a>"
2022-01-21 22:55:00.000 UTC,"<a target=""_blank"" href=https://etherscan.io/address/0x71503494b71255eeb53cfceca3a46f0b9198e41a>0x71503494b71255eeb53cfceca3a46f0b9198e41a🔗</a>",1,2308.418670648693,2532.12625642,1.0969094508789614,normal,"<a target=""_blank"" href=https://etherscan.io/tx/0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398>0xb9f334606a998e02501f44910b87112b8c74094c56d4453ae30d6f020428c398🔗</a>"
